_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,flow_rate_uL/min,date_of_experiment,TX_plate_name,TX_project_name,TX_sample_name,total_counts,flow_volume,cells/mL
5f6cbc6560841878566be447,sample.duke_haase.22ffd490fe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,2193f3f30aadc87670f20bc58bd2f27366a13f3c,"S288c_a | 22.0 | [0.5] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,0.5,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,21000,1428571.42857
5f6cbc4f04607ccd469b6822,sample.duke_haase.22ffda9efe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,98758c9b6d02ff1a29377576abd1191814ffa522,"S288c_a | 22.0 | [1.0] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,1.0,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,23000,1304347.82609
5f6cbca94744149a46d702b5,sample.duke_haase.22ffe2dcfe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,bc4bdf00df5e9bbe07265f317f9ccdf09dcd760d,"S288c_a | 22.0 | [1.5] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,1.5,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,23000,1304347.82609
5f6cbc354e501a3459efa446,sample.duke_haase.22ffe8aefe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,1a5538addfeb58917be2c4f7034ef6464cf8845d,"S288c_a | 22.0 | [2.0] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,2.0,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,22000,1363636.36364
5f6cbc4a47d095602cbbc214,sample.duke_haase.22ffef0cfe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,d3c42c983c86bc0e17b8252ed68e9e596b3ca7af,"S288c_a | 22.0 | [2.5] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,2.5,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,22000,1363636.36364
5f6cbc3081bcf3314f703751,sample.duke_haase.22fff6befe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,a428b41ac825308a6553e9b7f72c511761282e40,"S288c_a | 22.0 | [3.0] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,3.0,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,23000,1304347.82609
5f6cbc6ad3b70bd6565ee122,sample.duke_haase.22fffc86fe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,69bbdf38a278834b1e2523b24d5474d17506f5e1,"S288c_a | 22.0 | [3.5] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,3.5,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,23000,1304347.82609
5f6cbc1fb75a656f2c2d9110,sample.duke_haase.230001fefe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,e8947749906a5509f164c70665438970c41e2fbd,"S288c_a | 22.0 | [4.0] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,4.0,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,23000,1304347.82609
5f6cbc7415d4beb14407f00c,sample.duke_haase.23000758fe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,0b2ae7025e68d200ecb9821575a80927aa3704d6,"S288c_a | 22.0 | [4.5] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,4.5,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,23000,1304347.82609
5f6cbc5ee905d8b702c5db7e,sample.duke_haase.23000ca8fe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,0fc790e770a22905a6e8328f25db24387df66927,"S288c_a | 22.0 | [5.0] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,5.0,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,23000,1304347.82609
5f6cbc59437b5941e95977b7,sample.duke_haase.230011eefe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,472b5397f451e738c684192079db0d04dd378774,"S288c_a | 22.0 | [5.5] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,5.5,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,23000,1304347.82609
5f6cbc844405bcbf31652de7,sample.duke_haase.2300173efe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,1,7f4bcaa4fd2bd6c1537f9fc16e4a0ba73adce46d,"S288c_a | 22.0 | [6.0] | {""Ethanol"": [20.0], ""Media"": [""YEPD""]} | FLOW | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,20.0,%,"['Ethanol|20.0|%', 'Media|YEPD|NA']",22.0,celsius,6.0,hour,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,S288c,30000,22000,1363636.36364
5f6cbc3fa0cbbe256711688c,sample.duke_haase.23004efcfe6a11eabc56acde48001122.experiment.duke_haase.ethanol_20200922_FLOW,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200922_FLOW,duke_haase,2,975162f96bc886f5a7e8e4f35d03e761b5d69744,"beads_spherotech_rainbow | 22.0 | [] | {""Media"": [""YEPD""]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,BEAD_FLUORESCENCE,,,,,,['Media|YEPD|NA'],22.0,celsius,,,,100,22-Sep-2020,NA,live_dead_ethanol_09222020,BEADS,30000,87000,344827.58621
