_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,reference_sample_id,CFU,culture_cells/ml,estimated_cells_plated,estimated_cells/ml,percent_killed,date_of_experiment
5f64cb7dc396e1126cba432b,sample.duke_haase.c924dcaef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,7625ae44ef2ca5da2a536aa107f68e4284503784,"S288c_a | 22.0 | [0.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,0.5,hour,sample.duke_haase.c92608e0f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,113,4040000,115,3955000,2.1,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c924e208f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,b07a9612aedf4e3e17c1020178e6992ddbac9d11,"S288c_a | 22.0 | [1.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,1.0,hour,sample.duke_haase.c92623d4f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,107,6320000,181,3745000,40.74,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c924e758f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,b07a9612aedf4e3e17c1020178e6992ddbac9d11,"S288c_a | 22.0 | [1.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,1.0,hour,sample.duke_haase.c92623d4f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,104,6320000,181,3640000,42.41,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c924eca8f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,b07a9612aedf4e3e17c1020178e6992ddbac9d11,"S288c_a | 22.0 | [1.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,1.0,hour,sample.duke_haase.c92623d4f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,110,6320000,181,3850000,39.08,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c924f1f8f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,263cdf36b201dab670b646759e647a5185794e04,"S288c_a | 22.0 | [1.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,1.5,hour,sample.duke_haase.c9263694f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,124,8100000,231,4340000,46.42,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c924f748f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,263cdf36b201dab670b646759e647a5185794e04,"S288c_a | 22.0 | [1.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,1.5,hour,sample.duke_haase.c9263694f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,121,8100000,231,4235000,47.72,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c924fc8ef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,263cdf36b201dab670b646759e647a5185794e04,"S288c_a | 22.0 | [1.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,1.5,hour,sample.duke_haase.c9263694f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,112,8100000,231,3920000,51.6,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c92501def9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,d94ea6961a474ef03dc8a606d5acea7715d2709e,"S288c_a | 22.0 | [2.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,2.0,hour,sample.duke_haase.c9264896f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,124,8800000,251,4340000,50.68,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9250724f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,d94ea6961a474ef03dc8a606d5acea7715d2709e,"S288c_a | 22.0 | [2.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,2.0,hour,sample.duke_haase.c9264896f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,127,8800000,251,4445000,49.49,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9250c6af9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,d94ea6961a474ef03dc8a606d5acea7715d2709e,"S288c_a | 22.0 | [2.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,2.0,hour,sample.duke_haase.c9264896f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,105,8800000,251,3675000,58.24,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c92511b0f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,545647e0efe32aeb55a46e9e65bb331bbcf8194c,"S288c_a | 22.0 | [2.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,2.5,hour,sample.duke_haase.c92666d2f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,143,10800000,309,5005000,53.66,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9251700f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,545647e0efe32aeb55a46e9e65bb331bbcf8194c,"S288c_a | 22.0 | [2.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,2.5,hour,sample.duke_haase.c92666d2f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,136,10800000,309,4760000,55.93,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9251c46f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,545647e0efe32aeb55a46e9e65bb331bbcf8194c,"S288c_a | 22.0 | [2.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,2.5,hour,sample.duke_haase.c92666d2f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,142,10800000,309,4970000,53.98,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c925218cf9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,74ace07867790706ea985608ae2f1d3d9ba0c8b0,"S288c_a | 22.0 | [3.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,3.0,hour,sample.duke_haase.c92678def9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,137,17000000,324,7192500,57.69,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c92526d2f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,74ace07867790706ea985608ae2f1d3d9ba0c8b0,"S288c_a | 22.0 | [3.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,3.0,hour,sample.duke_haase.c92678def9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,135,17000000,324,7087500,58.31,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9252c22f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,74ace07867790706ea985608ae2f1d3d9ba0c8b0,"S288c_a | 22.0 | [3.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,3.0,hour,sample.duke_haase.c92678def9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,126,17000000,324,6615000,61.09,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9253168f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,599b0ca17510cf8dca3c3e08f490f4bc6a38da31,"S288c_a | 22.0 | [3.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,3.5,hour,sample.duke_haase.c9268c3ef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,116,19400000,333,6766666,65.12,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c92536aef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,599b0ca17510cf8dca3c3e08f490f4bc6a38da31,"S288c_a | 22.0 | [3.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,3.5,hour,sample.duke_haase.c9268c3ef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,119,19400000,333,6941666,64.22,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9253bf4f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,599b0ca17510cf8dca3c3e08f490f4bc6a38da31,"S288c_a | 22.0 | [3.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,3.5,hour,sample.duke_haase.c9268c3ef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,139,19400000,333,8108333,58.2,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9254144f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,ce152193c1982ad8da2902ec2608a6d8c8d8ae4d,"S288c_a | 22.0 | [4.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,4.0,hour,sample.duke_haase.c9269dbef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,300,25200000,312,24230769,3.85,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c925468af9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,ce152193c1982ad8da2902ec2608a6d8c8d8ae4d,"S288c_a | 22.0 | [4.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,4.0,hour,sample.duke_haase.c9269dbef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,247,25200000,312,19950000,20.83,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9254bdaf9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,ce152193c1982ad8da2902ec2608a6d8c8d8ae4d,"S288c_a | 22.0 | [4.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,4.0,hour,sample.duke_haase.c9269dbef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,247,25200000,312,19950000,20.83,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c925509ef9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,a8f12cd5030a7a4b764bd24afe3010d27109cdae,"S288c_a | 22.0 | [4.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,4.5,hour,sample.duke_haase.c926af52f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,224,35600000,305,26133333,26.59,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c925558af9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,a8f12cd5030a7a4b764bd24afe3010d27109cdae,"S288c_a | 22.0 | [4.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,4.5,hour,sample.duke_haase.c926af52f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,319,35600000,305,37216666,-4.54,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9255adaf9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,a8f12cd5030a7a4b764bd24afe3010d27109cdae,"S288c_a | 22.0 | [4.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,4.5,hour,sample.duke_haase.c926af52f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,223,35600000,305,26016666,26.92,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c925602af9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,74de07747d2ca30bbadad1389a529c2f30375b81,"S288c_a | 22.0 | [5.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,5.0,hour,sample.duke_haase.c926c0c8f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,100,48400000,323,14999999,69.01,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9256570f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,74de07747d2ca30bbadad1389a529c2f30375b81,"S288c_a | 22.0 | [5.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,5.0,hour,sample.duke_haase.c926c0c8f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,128,48400000,323,19200000,60.33,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9256ac0f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,74de07747d2ca30bbadad1389a529c2f30375b81,"S288c_a | 22.0 | [5.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,5.0,hour,sample.duke_haase.c926c0c8f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,114,48400000,323,17100000,64.67,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9257006f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,306becf55b2dda639b05b0b1379000ed278f0129,"S288c_a | 22.0 | [5.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,5.5,hour,sample.duke_haase.c926d284f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,124,62800000,299,26040000,58.54,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9257556f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,306becf55b2dda639b05b0b1379000ed278f0129,"S288c_a | 22.0 | [5.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,5.5,hour,sample.duke_haase.c926d284f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,115,62800000,299,24150000,61.54,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9257a9cf9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,306becf55b2dda639b05b0b1379000ed278f0129,"S288c_a | 22.0 | [5.5] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,5.5,hour,sample.duke_haase.c926d284f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,135,62800000,299,28350000,54.86,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9257fe2f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,1,5bff7636a891a3e524de73d467bf77576aeb96c3,"S288c_a | 22.0 | [6.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,6.0,hour,sample.duke_haase.c926e404f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,89,89000000,339,23362500,73.75,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9258528f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,2,5bff7636a891a3e524de73d467bf77576aeb96c3,"S288c_a | 22.0 | [6.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,6.0,hour,sample.duke_haase.c926e404f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,91,89000000,339,23887500,73.16,20200916
5f64cb7dc396e1126cba432b,sample.duke_haase.c9258a78f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20200916_CFU,duke_haase,3,5bff7636a891a3e524de73d467bf77576aeb96c3,"S288c_a | 22.0 | [6.0] | {""Ethanol"": [5.0], ""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,,,Ethanol,5.0,%,"['Ethanol|5.0|%', 'Media|YEPD|NA']",22.0,celsius,6.0,hour,sample.duke_haase.c926e404f9b411ea9b37acde48001122.experiment.duke_haase.ethanol_20200916_CFU,84,89000000,339,22050000,75.22,20200916
5f4fde7f948b8c49c028c558,sample.duke_haase.f0469a18d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,72b8a1ce5446ca2980afcb5a578a3b3f551c7415,"S288c_a | 22.0 | [0.0] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,0.0,hour,sample.duke_haase.f0437f5ed35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,254,2300000,300,1947333,15.33,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f0469fd6d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,5dab6891ce04a027360f70e0901030483806d014,"S288c_a | 22.0 | [0.5] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,0.5,hour,sample.duke_haase.f0438710d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,119,2900000,300,1150333,60.33,20191209
5f4fde7f948b8c49c028c558,sample.duke_haase.f046a558d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,Duke-YeastSTATES-Ethanol-Time-Series-LiveDeadClassification,experiment.duke_haase.ethanol_20191209_CFU,duke_haase,1,a7674bc6c84a1bb7732bf5574f55fd09d02508bb,"S288c_a | 22.0 | [1.0] | {""Media"": [""YEPD""]} | CFU | NO_STANDARD_TYPE",S288c_a,S288c_Mat-A,,EMPTY_VECTOR,,,,,['Media|YEPD|NA'],22.0,celsius,1.0,hour,sample.duke_haase.f0438ca6d35111ea9f75f218980cdef9.experiment.duke_haase.ethanol_20191209_CFU,5,3700000,300,61666,98.33,20191209
